text,id_str
It is amazing how rude much of the media is to my very hard working representatives. Be nice you will do much better!,841270741060464648
We are making great progress with healthcare. ObamaCare is imploding and will only get worse. Republicans coming together to get job done!,840572799202783233
Weekly Address - 11:00 A.M. at the @WhiteHouse! #MAGA🇺🇸➡️https://t.co/YSaPJnSX2i https://t.co/Gb8iTGzb6j,840225958854561792
Honored to meet this years @SenateYouth delegates w/ @VP Pence in the East Room of the @WhiteHouse. Congratulations… https://t.co/oQIx7LybCV,839976956703748096
'U.S. Consumer Comfort Just Reached Its Highest Level in a Decade' ➡️https://t.co/S8nZgmeMMV https://t.co/xC0piRa6eP,839968149890076672
Despite what you hear in the press healthcare is coming along great. We are talking to many groups and it will end in a beautiful picture!,839883804315684864
Great news. We are only just beginning. Together we are going to #MAGA! https://t.co/BSp685Q9Qf https://t.co/K7yeBZsf6r,839625347524096000
Met with @RepCummings today at the @WhiteHouse. Great discussion!,839624377826230272
LinkedIn Workforce Report: January and February were the strongest consecutive months for hiring since August and September 2015,839448469374894080
On International Women's Day join me in honoring the critical role of women here in America &amp; around the world.,839433951957696513
I have tremendous respect for women and the many roles they serve that are vital to the fabric of our society and our economy.,839433678275153921
I feel sure that my friend @RandPaul will come along with the new and great health care program because he knows Obamacare is a disaster!,839268048313929729
Don't let the FAKE NEWS tell you that there is big infighting in the Trump Admin. We are getting along great and getting major things done!,839116941956640768
I am working on a new system where there will be competition in the Drug Industry. Pricing for the American people will come way down!,839110000870109184
Don't worry getting rid of state lines which will promote competition will be in phase 2 &amp; 3 of healthcare rollout. @foxandfriends,839108868584124417
For eight years Russia "ran over" President Obama got stronger and stronger picked-off Crimea and added missiles. Weak! @foxandfriends,839101660886614016
Our wonderful new Healthcare Bill is now out for review and negotiation. ObamaCare is a complete and total disaster - is imploding fast!,839086723552411648
122 vicious prisoners released by the Obama Administration from Gitmo have returned to the battlefield. Just another terrible decision!,839084268991229952
Thank you to @exxonmobil for your $20 billion investment that is creating more than 45000 manufacturing &amp; construction jobs in the USA!,838960097674002432
Buy American &amp; hire American are the principles at the core of my agenda which is: JOBS JOBS JOBS! Thank you @exxonmobil.,838959869772328960
There is an incredible spirit of optimism sweeping the country right now—we're bringing back the JOBS! https://t.co/BNSLvKiEVj,838899465390018560
45000 construction &amp; manufacturing jobs in the U.S. Gulf Coast region. $20 billion investment. We are already winning again America!,838862312685637640
Buy American &amp; hire American are the principals at the core of my agenda which is: JOBS JOBS JOBS! Thank you @exxonmobil.,838862131852369922
'President Trump Congratulates Exxon Mobil for Job-Creating Investment Program'https://t.co/adBzWhtq8S,838861512999649286
Thank you for the great rallies all across the country. Tremendous support. Make America Great Again!,838441522546769923
Who was it that secretly said to Russian President "Tell Vladimir that after the election I'll have more flexibility?" @foxandfriends,838353481526312961
Is it true the DNC would not allow the FBI access to check server or other equipment after learning it was hacked? Can that be possible?,838351476401520640
Arnold Schwarzenegger isn't voluntarily leaving the Apprentice he was fired by his bad (pathetic) ratings not by me. Sad end to great show,838016045222854656
How low has President Obama gone to tapp my phones during the very sacred election process. This is Nixon/Watergate. Bad (or sick) guy!,837996746236182529
I'd bet a good lawyer could make a great case out of the fact that President Obama was tapping my phones in October just prior to Election!,837994257566863360
Is it legal for a sitting President to be "wire tapping" a race for president prior to an election? Turned down by court earlier. A NEW LOW!,837993273679560704
Just out: The same Russian Ambassador that met Jeff Sessions visited the Obama White House 22 times and 4 times last year alone.,837991759045079040
Terrible! Just found out that Obama had my "wires tapped" in Trump Tower just before the victory. Nothing found. This is McCarthyism!,837989835818287106
The first meeting Jeff Sessions had with the Russian Amb was set up by the Obama Administration under education program for 100 Ambs......,837987684660412416
MAKE AMERICA GREAT AGAIN! https://t.co/kuQiZDz4rA,837787963027144706
I hereby demand a second investigation after Schumer of Pelosi for her close ties to Russia and lying about it. https://t.co/qCDljfF3wN,837770149767827456
I hearby demand a second investigation after Schumer of Pelosi for her close ties to Russia and lying about it. https://t.co/qCDljfF3wN,837767004236955649
We must fix our education system for our kids to Make America Great Again. Wonderful day at Saint Andrew in Orlando. https://t.co/OTJaHcvLzf,837766616603586560
I hear by demand a second investigation after Schumer of Pelosi for her close ties to Russia and lying about it. https://t.co/qCDljfF3wN,837766402937393155
We should start an immediate investigation into @SenSchumer and his ties to Russia and Putin. A total hypocrite! https://t.co/Ik3yqjHzsA,837722869106880517
Weekly AddressJoin me here: https://t.co/SEavQK5zy5 https://t.co/EnyXYeqgcp,837704599704375296
It is so pathetic that the Dems have still not approved my full Cabinet.,837638488656920576
Nick Adams new book Green Card Warrior is a must read. The merit-based system is the way to go. Canada Australia! @foxandfriends,837633820417482754
...is all of the illegal leaks of classified and other information. It is a total "witch hunt!",837492425283219458
...to win. The Democrats are overplaying their hand. They lost the election and now they have lost their grip on reality. The real story...,837491607171629057
...intentional. This whole narrative is a way of saving face for Democrats losing an election that everyone thought they were supposed.....,837489578193846278
Jeff Sessions is an honest man. He did not say anything wrong. He could have stated his response more accurately but it was clearly not....,837488402438176769
Since November 8th Election Day the Stock Market has posted $3.2 trillion in GAINS and consumer confidence is at a 15 year high. Jobs!,837256338203881472
THANK YOU!,836933725602656256
#JointSession #MAGA🇺🇸https://t.co/RDO6Jt2pip,836753422271582208
Join me live at 9:00 P.M. #JointAddress https://t.co/J882zbyVkJ https://t.co/gTtK3vJmkU,836750538943377408
I will be interviewed on @foxandfriends at 6:00 A.M. Enjoy!,836406328369242113
GOP now viewed more favorably than Dems in Trump era (per NBC/WSJ poll) via @HotlineJosh:https://t.co/Soebxtg2Zd,836332166728527872
Great meeting with CEOs of leading U.S. health insurance companies who provide great healthcare to the American peo… https://t.co/60jigi6ffS,836261209540288513
Big dinner with Governors tonight at White House. Much to be discussed including healthcare.,835946001873657858
Russia talk is FAKE NEWS put out by the Dems and played up by the media in order to mask the big election defeat and the illegal leaks!,835916511944523777
For first time the failing @nytimes will take an ad (a bad one) to help save its failing reputation. Try reporting accurately &amp; fairly!,835817351178301440
The race for DNC Chairman was of course totally "rigged." Bernie's guy like Bernie himself never had a chance. Clinton demanded Perez!,835814988686233601
Congratulations to Thomas Perez who has just been named Chairman of the DNC. I could not be happier for him or for the Republican Party!,835610917568200705
I will not be attending the White House Correspondents' Association Dinner this year. Please wish everyone well and have a great evening!,835608648625836032
Weekly Address from @WhiteHouse: https://t.co/uaoQSHBOQB https://t.co/7eF6aC6kEC,835553050530099200
Great optimism for future of U.S. business AND JOBS with the DOW having an 11th straight record close. Big tax &amp; regulation cuts coming!,835481237879926784
The media has not reported that the National Debt in my first month went down by $12 billion vs a $200 billion increase in Obama first mo.,835479283699224576
Maybe the millions of people who voted to MAKE AMERICA GREAT AGAIN should have their own rally. It would be the biggest of them all!,835465719970217984
FAKE NEWS media knowingly doesn't tell the truth. A great danger to our country. The failing @nytimes has become a joke. Likewise @CNN. Sad!,835325771858251776
Trump vows to fight 'epidemic' of human trafficking https://t.co/oDLZ2NdrtA,835173525522624512
Going to CPAC!,835124485632180224
find the leakers within the FBI itself. Classified information is being given to media that could have a devastating effect on U.S. FIND NOW,835106143462703104
The FBI is totally unable to stop the national security "leakers" that have permeated our government for a long time. They can't even......,835104946034991106
Big interview tonight by Henry Kravis at The Business Council of Washington. Looking forward to it!,834917440450609152
Seven people shot and killed yesterday in Chicago. What is going on there - totally out of control. Chicago needs help!,834916167177371648
'S&amp;P 500 Edges Higher After Trump Renews Jobs Pledge' https://t.co/WtrRJVFmvU,834899071982841856
Very much enjoyed my tour of the Smithsonian's National Museum of African American History and Culture...A great job done by amazing people!,834384982495940613
One thing I will say about Rep. Keith Ellison in his fight to lead the DNC is that he was the one who predicted early that I would win!,834377364947816448
The so-called angry crowds in home districts of some Republicans are actually in numerous cases planned out by liberal activists. Sad!,834181712783560705
'Americans overwhelmingly oppose sanctuary cities' https://t.co/s5QvsJWA6u,834142323881684993
Congratulations to our new National Security Advisor General H.R. McMaster. Video: https://t.co/BKn9r225Kk https://t.co/VBXcJ1b6Pv,833838311315763200
Just named General H.R. McMaster National Security Advisor.,833783438922629125
Meeting with Generals at Mar-a-Lago in Florida. Very interesting!,833761537525444608
HAPPY PRESIDENTS DAY - MAKE AMERICA GREAT AGAIN!,833686030679207936
Give the public a break - The FAKE NEWS media is trying to say that large scale immigration in Sweden is working out just beautifully. NOT!,833681539997253636
My statement as to what's happening in Sweden was in reference to a story that was broadcast on @FoxNews concerning immigrants &amp; Sweden.,833435244451753984
Getting ready to leave for Melbourne Florida. See you all soon!,833050081641234435
Will be having many meetings this weekend at The Southern White House. Big 5:00 P.M. speech in Melbourne Florida. A lot to talk about!,832950628750127106
Don't believe the main stream (fake news) media.The White House is running VERY WELL. I inherited a MESS and am in the process of fixing it.,832945737625387008
Looking forward to the Florida rally tomorrow. Big crowd expected!,832742165436579840
"One of the most effective press conferences I've ever seen!" says Rush Limbaugh. Many agree.Yet FAKE MEDIA  calls it differently! Dishonest,832730328108134402
The FAKE NEWS media (failing @nytimes @NBCNews @ABC @CBS @CNN) is not my enemy it is the enemy of the American People!,832708293516632065
The FAKE NEWS media (failing @nytimes @CNN @NBCNews and many more)    is not my enemy it is the enemy of the American people. SICK!,832704292993847296
Join me at 11:00am:Watch here: https://t.co/veqKmsGAwf https://t.co/UzndIjIqjM,832614137586933760
General Keith Kellogg who I have known for a long time is very much in play for NSA - as are three others.,832579442790772736
Thank you for all of the nice statements on the Press Conference yesterday. Rush Limbaugh said one of greatest ever. Fake media not happy!,832555987299082242
Going to Charleston South Carolina in order to spend time with Boeing and talk jobs! Look forward to it.,832554772318322688
Despite the long delays by the Democrats in finally approving Dr. Tom Price the repeal and replacement of ObamaCare is moving fast!,832533430168608768
'Trump signs bill undoing Obama coal mining rule' https://t.co/yMfT5r5RGh,832375230274400256
The Democrats had to come up with a story as to why they lost the election and so badly (306) so they made up a story - RUSSIA. Fake news!,832238070460186625
FAKE NEWS media which makes up stories and "sources" is far more effective than the discredited Democrats - but they are fading fast!,832230758299340800
The spotlight has finally been put on the low-life leakers! They will be caught!,832198588201594880
Leaking and even illegal classified leaking has been a big problem in Washington for years. Failing @nytimes (and others) must apologize!,832197515248275456
Stock market hits new high with longest winning streak in decades. Great level of confidence and optimism - even before tax plan rollout!,832191485701451777
Venezuela should allow Leopoldo Lopez a political prisoner &amp; husband of @liliantintori (just met w/ @marcorubio) o… https://t.co/HhgE51dtSN,832016501657968640
Aetna CEO: Obamacare in 'Death Spiral' #RepealAndReplace https://t.co/dmHL7xIEQv,831979921555742732
Join me in Florida this Saturday at 5pm for a rally at the Orlando-Melbourne International Airport!Tickets:… https://t.co/OigfXFECPp,831952535544070145
Welcome to the United States @IsraeliPM Benjamin &amp; Sara!#ICYMI🇺🇸🇮🇱Joint Press Conference: https://t.co/GN6ALWUusN https://t.co/bH60nBL5FP,831945670324060164
Great listening session with CEO's of the Retail Industry Leaders Association this morning! https://t.co/sy6xJcWfcF,831904516316479489
The real scandal here is that classified information is illegally given out by "intelligence" like candy. Very un-American!,831853862281699331
Crimea was TAKEN by Russia during the Obama Administration. Was Obama too soft on Russia?,831846101179314177
Thank you to Eli Lake of The Bloomberg View - "The NSA &amp; FBI...should not interfere in our politics...and is" Very serious situation for USA,831842652085686273
Information is being illegally given to the failing @nytimes &amp; @washingtonpost by the intelligence community (NSA and FBI?).Just like Russia,831840306161123328
This Russian connection non-sense is merely an attempt to cover-up the many mistakes made in Hillary Clinton's losing campaign.,831837514226921472
The fake news media is going crazy with their conspiracy theories and blind hatred. @MSNBC &amp; @CNN are unwatchable. @foxandfriends is great!,831830548565852160
Obamacare continues to fail. Humana to pull out in 2018. Will repeal replace &amp; save healthcare for ALL Americans. https://t.co/glWEQ0lNR4,831636777110757377
'Remarks by President Trump at Signing of H.J. Resolution 41'https://t.co/Q3MoCGAc54 https://t.co/yGDDTKm9Br,831621079747723264
Great parent-teacher listening session this morning with @VP Pence &amp; @usedgov Secretary @BetsyDeVos. Watch:… https://t.co/nuLTs513Ot,831599387906301952
The real story here is why are there so many illegal leaks coming out of Washington? Will these leaks be happening as I deal on N.Korea etc?,831510532318429184
Congratulations to our new #VASecretary Dr. David Shulkin. Time to take care of Veterans who have fought to protect… https://t.co/FNewjbHuw4,831344902990655489
Congratulations Treasury Secretary Steven Mnuchin! #ICYMI- watch here: https://t.co/RPsmw4yD7y https://t.co/K8tWLlXiYK,831336432073658368
Wonderful meeting with Canadian PM @JustinTrudeau and a group of leading CEO's &amp; business women from Canada🇨🇦and th… https://t.co/wAoCOaYeZ6,831214091993751552
Welcome to the @WhiteHouse Prime Minister @JustinTrudeau! https://t.co/WKgF8Zo9ri,831185943482793986
Today I will meet with Canadian PM Trudeau and a group of leading business women to discuss women in the workforce. https://t.co/bFAHPRXHdP,831169341358014475
Just leaving Florida. Big crowds of enthusiastic supporters lining the road that the FAKE NEWS media refuses to mention. Very dishonest!,830904083519242241
Congratulations Stephen Miller- on representing me this morning on the various Sunday morning shows. Great job!,830804130692268032
I know Mark Cuban well. He backed me big-time but I wasn't interested in taking all of his calls.He's not smart enough to run for president!,830769247185952772
After two days of very productive talks Prime Minister Abe is heading back to Japan. L,830764596235485188
While on FAKE NEWS @CNN Bernie Sanders was cut off for using the term fake news to describe the network. They said technical difficulties!,830751875578355713
72% of refugees admitted into U.S. (2/3 -2/11) during COURT BREAKDOWN are from 7 countries: SYRIA IRAQ SOMALIA IRAN SUDAN LIBYA &amp; YEMEN,830747067379232769
The crackdown on illegal criminals is merely the keeping of my campaign promise. Gang members drug dealers &amp; others are being removed!,830741932099960834
#ICYMI: Joint Statement with Prime Minister Shinzo Abe on North Korea. https://t.co/qEC87FKB1D,830643095150657536
A working dinner tonight with Prime Minister Abe of Japan and his representatives at the Winter White House (Mar-a-Lago). Very good talks!,830558065715998726
Played golf today with Prime Minister Abe of Japan and @TheBig_Easy Ernie Els and had a great time. Japan is very well represented!,830555911559249926
Playef golf today with Prime Minister Abe of Japan and @TheBig_Easy Ernie Els and had a great time. Japan is very well represented!,830553970225590277
I am so proud of my daughter Ivanka. To be abused and treated so badly by the media and to still hold her head so high is truly wonderful!,830552079240409089
Having a great time hosting Prime Minister Shinzo Abe in the United States! https://t.co/Fvjsac89qS… https://t.co/hKqbMB2aQ9,830483672096768001
Melania and I are hosting Japanese Prime Minister Shinzo Abe and Mrs. Abe at Mar-a-Lago in Palm Beach Fla. They are a wonderful couple!,830409522397184000
...design or negotiations yet. When I do just like with the F-35 FighterJet or the Air Force One Program price will come WAY DOWN!,830407172747988992
I am reading that the great border WALL will cost more than the government originally thought but I have not gotten involved in the.....,830405706255912960
Our legal system is broken! "77% of refugees allowed into U.S. since travel reprieve hail from seven suspect countries." (WT)  SO DANGEROUS!,830389130311921667
Heading to Joint Base Andrews on #MarineOne with Prime Minister Shinzō earlier today. https://t.co/4JFhyYdeHO,830195857530183684
The failing @nytimes does major FAKE NEWS China story saying "Mr.Xi has not spoken to Mr. Trump since Nov.14." We spoke at length yesterday!,830047626414477312
LAWFARE: "Remarkably in the entire opinion the panel did not bother even to cite this (the) statute." A disgraceful decision!,830042498806460417
SEE YOU IN COURT THE SECURITY OF OUR NATION IS AT STAKE!,829836231802515457
Join us live in the Oval Office for the swearing in of our new Attorney General @SenatorSessions!LIVE:… https://t.co/QeW6vjog4A,829721019720015872
..Ryan died on a winning mission ( according to General Mattis) not a "failure." Time for the U.S. to get smart and start winning again!,829689436279603206
...long he doesn't know how to win anymore just look at the mess our country is in - bogged down in conflict all over the place. Our hero..,829684271812067328
Sen. McCain should not be talking about the success or failure of a mission to the media. Only emboldens the enemy! He's been losing so....,829682794951475200
Chris Cuomo in his interview with Sen. Blumenthal never asked him about his long-term lie about his brave "service" in Vietnam. FAKE NEWS!,829681034564341760
Sen.Richard Blumenthal who never fought in Vietnam when he said for years he had (major lie)now misrepresents what Judge Gorsuch told him?,829660612452036608
Congratulations to our new Attorney General @SenatorSessions! https://t.co/e0buP1K83z,829496507841789952
'Trump administration seen as more truthful than news media'https://t.co/6LmsR5JOSW,829451566000242688
'Majority in Leading EU Nations Support Trump-Style Travel Ban' Poll of more than 10000 people in 10 countries...https://t.co/KWsIWhtC9o,829446266111287305
'Immigration Ban Is One Of Trump's Most Popular Orders So Far' https://t.co/wAelwuQ4BE,829414457126313986
Thank you Brian Krzanich CEO of @Intel. A great investment ($7 BILLION) in American INNOVATION and JOBS!… https://t.co/oicfDsPKHQ,829410107406614534
Big increase in traffic into our country from certain areas while our people are far more vulnerable as we wait for what should be EASY D!,829384587482656768
'16 Fake News Stories Reporters Have Run Since Trump Won' https://t.co/0dHld5kiVc,829357626798530561
My daughter Ivanka has been treated so unfairly by @Nordstrom. She is a great person -- always pushing me to do the right thing! Terrible!,829356871848951809
Thank you to our great Police Chiefs &amp; Sheriffs for your leadership &amp; service. You have a true friend in the… https://t.co/Lysnv8ZR1h,829349943613734912
I will be speaking at 9:00 A.M. today to Police Chiefs and Sheriffs and will be discussing the horrible dangerous and wrong decision.......,829315036329963521
If the U.S. does not win this case as it so obviously should we can never have the security and safety to which we are entitled. Politics!,829299566344359936
It is a disgrace that my full Cabinet is still not in place the longest such delay in the history of our country. Obstruction by Democrats!,829133645055135750
An honor having the National Sheriffs' Assoc. join me at the @WhiteHouse. Incredible men &amp; women who protect &amp; serv… https://t.co/1LkhbCNh8L,829003091735359488
I don't know Putin have no deals in Russia and the haters are going crazy - yet Obama can make a deal with Iran #1 in terror no problem!,828939235499638784
I don't know Putin have no deals in Russia and the haters are going crazy - yet Obama can make a deal with Iran #1in terror no problem!,828937357147635713
The threat from radical Islamic terrorism is very real just look at what is happening in Europe and the Middle-East. Courts must act fast!,828797801630937089
The failing @nytimes was forced to apologize to its subscribers for the poor reporting it did on my election win. Now they are worse!,828793887275761665
An extended interview from the Super Bowl with @oreillyfactor airs tonight at 8:00 P.M. Enjoy! https://t.co/kZdHqaNTVR,828748574255091714
The failing @nytimes writes total fiction concerning me. They have gotten it wrong for two years and now are making up stories &amp; sources!,828642511698669569
Will be interviewed on @oreillyfactor tonight at 8:00 P.M.,828641340313460736
I call my own shots largely based on an accumulation of data and everyone knows it. Some FAKE NEWS media in order to marginalize lies!,828575949268606977
Any negative polls are fake news just like the CNN ABC NBC polls in the election. Sorry people want border security and extreme vetting.,828574430800539648
What an amazing comeback and win by the Patriots. Tom Brady Bob Kraft and Coach B are total winners. Wow!,828447350200926212
Enjoy the #SuperBowl and then we continue: MAKE AMERICA GREAT AGAIN!,828375073006444544
I will be interviewed by @oreillyfactor at 4:00 P.M. (prior to the #SuperBowl Pre-game Show) on Fox Network. Enjoy!,828344301381939200
I have instructed Homeland Security to check people coming into our country VERY CAREFULLY. The courts are making the job very difficult!,828343072840900610
Just cannot  believe a judge would put our country in such peril. If something happens blame him and court system. People pouring in. Bad!,828342202174668800
The judge opens up our country to potential terrorists and others that do not have our best interests at heart. Bad people are very happy!,828042506851934209
Interview with @oreillyfactor on Fox Network - 4:00 P.M. (prior to Super Bowl). Enjoy!,828039143318024194
Why aren't the lawyers looking at and using the Federal Court decision in Boston which is at conflict with ridiculous lift ban decision?,828024835670413312
Because the ban was lifted by a judge many very bad and dangerous people may be pouring into our country. A terrible decision,827996357252243456
What is our country coming to when a judge can halt a Homeland Security travel ban and anyone even with bad intentions can come into U.S.?,827981079042805761
MAKE AMERICA GREAT AGAIN!,827885966509604865
After being forced to apologize for its bad and inaccurate coverage of me after winning the election the FAKE NEWS @nytimes is still lost!,827874208021639168
The opinion of this so-called judge which essentially takes law-enforcement away from our country is ridiculous and will be overturned!,827867311054974976
Interesting that certain Middle-Eastern countries agree with the ban. They know if certain people are allowed in it's death &amp; destruction!,827865957750161408
When a country is no longer able to say who can and who cannot  come in &amp; out especially for reasons of safety &amp;.security - big trouble!,827864176043376640
Countries charge U.S. companies taxes or tariffs while the U.S. charges them nothing or little.We should charge them SAME as they charge us!,827715246135574530
We must keep "evil" out of our country!,827655062835052544
A new radical Islamic terrorist has just attacked in Louvre Museum in Paris. Tourists were locked down. France on edge again. GET SMART U.S.,827499871011819520
Professional anarchists thugs and paid protesters are proving the point of the millions of people who voted to MAKE AMERICA GREAT AGAIN!,827483841589891073
Meeting with biggest business leaders this morning. Good jobs are coming back to U.S. health care and tax bills are being crafted NOW!,827482059438432260
Thank you to Prime Minister of Australia for telling the truth about our very civil conversation that FAKE NEWS media lied about. Very nice!,827480386120929280
Iran is playing with fire - they don't appreciate how "kind" President Obama was to them. Not me!,827478751931924480
Yes Arnold Schwarzenegger did a really bad job as Governor of California and even worse on the Apprentice...but at least he tried hard!,827477947154063361
Thank you @Samsung! We would love to have you! https://t.co/r5nxC9oOA4,827207267632164868
Iran was on its last legs and ready to collapse until the U.S. came along and gave it a life-line in the form of the Iran Deal: $150 billion,827119326880813056
Iran has been formally PUT ON NOTICE for firing a ballistic missile.Should have been thankful for the terrible deal the U.S. made with them!,827118012784373760
Attending Chief Ryan Owens' Dignified Transfer yesterday with my daughter Ivanka was my great honor. To a great and brave man - thank you!,827115768202534913
Congratulations to Rex Tillerson on being sworn in as our new Secretary of State. He will be a star!,827113926517194757
If U.C. Berkeley does not allow free speech and practices violence on innocent people with a different point of view - NO FEDERAL FUNDS?,827112633224544256
Do you believe it? The Obama Administration agreed to take thousands of illegal immigrants from Australia. Why? I will study this dumb deal!,827002559122567168
Iran is rapidly taking over more and more of Iraq even after the U.S. has squandered three trillion dollars there. Obvious long ago!,826990079738540033
Everybody is arguing whether or not it is a BAN. Call it what you want it is about keeping bad people (with bad intentions) out of country!,826774668245946368
Hope you like my nomination of Judge Neil Gorsuch for the United States Supreme Court. He is a good and brilliant man respected by all.,826637556787838976
Join me live from the @WhiteHouse.https://t.co/LHOs4nAaGl,826596187453153281
Getting ready to deliver a VERY IMPORTANT DECISION!  8:00 P.M.,826588658304217088
When will the Democrats give us our Attorney General and rest of Cabinet! They should be ashamed of themselves! No wonder D.C. doesn't work!,826391334248407040
Nancy Pelosi and Fake Tears Chuck Schumer held a rally  at the steps of The Supreme Court and mic did not work (a mess)-just like Dem party!,826390034693623809
The Democrats are delaying my cabinet picks for purely political reasons. They have nothing going but to obstruct. Now have an Obama A.G.,826229971584708608
The American dream is back. We’re going to create an environment for small business like we haven’t had in many ma… https://t.co/Bh7SrNEgz1,826175120238604288
Where was all the outrage from Democrats and the opposition party (the media) when our jobs were fleeing our country?,826073437735100418
I have made my decision on who I will nominate for The United States Supreme Court. It will be announced live on Tuesday at 8:00 P.M. (W.H.),826063267760046080
If the ban were announced with a one week notice the "bad" would rush into our country during that week. A lot of bad "dudes" out there!,826060143825666051
There is nothing nice about searching for terrorists before they can enter our country. This was a big part of my campaign. Study the world!,826044059647107073
protesters and the tears of Senator Schumer. Secretary Kelly said that all is going well with very few problems. MAKE AMERICA SAFE AGAIN!,826042483155013632
Only 109 people out of 325000 were detained and held for questioning. Big problems at airports were caused by Delta computer outage.....,826041397232943104
I will be interviewed by @TheBrodyFile on @CBNNews tonight at 11pm. Enjoy!,825850987348914184
Statement Regarding Recent Executive Order Concerning Extreme Vetting: https://t.co/f6JO60I0Ul,825848204633731074
...Senators should focus their energies on ISIS illegal immigration and border security instead of always looking to start World War III.,825823217025691648
The joint statement of former presidential candidates John McCain &amp; Lindsey Graham is wrong - they are sadly weak on immigration. The two...,825822320128303110
Christians in the Middle-East have been executed in large numbers. We cannot allow this horror to continue!,825721153142521858
Our country needs strong borders and extreme vetting NOW. Look what is happening all over Europe and indeed the world - a horrible mess!,825692045532618753
Somebody with aptitude and conviction should buy the FAKE NEWS and failing @nytimes and either run it correctly or let it fold with dignity!,825690087857995776
I will be interviewed by @TheBrodyFile on @CBNNews tonight at 11pm. Enjoy!,825476070946328584
Today we remember the crew of the Space Shuttle Challenger 31 years later. #NeverForget https://t.co/OhshQsFRfl,825368580325773312
...dwindling subscribers and readers.They got me wrong right from the beginning and still have not changed course and never will. DISHONEST,825331665509691393
Thr coverage about me in the @nytimes and the @washingtonpost gas been so false and angry that the times actually apologized to its.....,825329757646618624
The failing @nytimes has been wrong about me from the very beginning. Said I would lose the primaries then the general election. FAKE NEWS!,825328817833123840
I promise that our administration will ALWAYS have your back. We will ALWAYS be with you! https://t.co/D0aOWhOH4X,825127844066054144
Congratulations Secretary Mattis! https://t.co/mkuhbegzqS,825101272982355968
Statement on International Holocaust Remembrance Day: https://t.co/KjU0MOxCHk,825075972659613696
.@VP Mike Pence will be speaking at today's #MarchForLife -- You have our full support! https://t.co/1jb53SEGV4,825018149397463040
The #MarchForLife is so important. To all of you marching --- you have my full support!,825017279209410561
Mexico has taken advantage of the U.S. for long enough. Massive trade deficits &amp; little help on the very weak border must change NOW!,824970003153842176
Look forward to seeing final results of VoteStand. Gregg Phillips and crew say at least 3000000 votes were illegal. We must do better!,824968416486387713
Miami-Dade Mayor drops sanctuary policy. Right decision. Strong! https://t.co/MtPvaDC4jM,824767281146245120
Will be interviewed by @SeanHannity on @FoxNews at 10:00pm tonight. Enjoy!,824765229527605248
Spoke at the Congressional @GOP Retreat in Philadelphia PA. this afternoon w/ @VP @SenateMajLdr @SpeakerRyan. Th… https://t.co/ALSADGrwoe,824698743630995457
Spoke at the Congressional @GOP Retreat in Philadelphia PA. this afternoon w/ @VP @SenMajLeader @SpeakerRyan. Th… https://t.co/s4sTbSyBSR,824697349335293952
of jobs and companies lost. If Mexico is unwilling to pay for the badly needed wall then it would be better to cancel the upcoming meeting.,824616644370714627
The U.S. has a 60 billion dollar trade deficit with Mexico. It has been a one-sided deal from the beginning of NAFTA with massive numbers...,824615820391305216
Ungrateful TRAITOR Chelsea Manning who should never have been released from prison is now calling President Obama a weak leader. Terrible!,824573698774601729
Interview with David Muir of @ABC News in 10 minutes. Enjoy!,824448880993509376
As your President I have no higher duty than to protect the lives of the American people. https://t.co/o7YNUNwb8f,824440456813707265
Beginning today the United States of America gets back control of its borders. Full speech from today @DHSgov:… https://t.co/8aDaHsAhg9,824407390674157568
I will be interviewed by @DavidMuir tonight at 10 o'clock on @ABC. Will be my first interview from the White House.… https://t.co/4zuOrRdcoc,824377804590563339
I will be making my Supreme Court pick on Thursday of next week.Thank you!,824229586091307008
even those registered to vote who are dead (and many for a long time). Depending on results we will strengthen up voting procedures!,824228768227217408
I will be asking for a major investigation into VOTER FRAUD including those registered to vote in two states those who are illegal and....,824227824903090176
Big day planned on NATIONAL SECURITY tomorrow. Among many other things we will build the wall!,824083821889015809
If Chicago doesn't fix the horrible "carnage" going on 228 shootings in 2017 with 42 killings (up 24% from 2016) I will send in the Feds!,824080766288228352
Congratulations to @FoxNews for being number one in inauguration ratings. They were many times higher than FAKE NEWS @CNN - public is smart!,824078417213747200
Great meeting with Ford CEO Mark Fields and General Motors CEO Mary Barra at the @WhiteHouse today. https://t.co/T0eIgO6LP8,824055927200423936
Signing orders to move forward with the construction of the Keystone XL and Dakota Access pipelines in the Oval Off… https://t.co/aOxmfO0vOK,823950814163140609
Great meeting with automobile industry leaders at the @WhiteHouse this morning. Together we will #MAGA! https://t.co/OXdiLOkGsZ,823939422743830528
A photo delivered yesterday that will be displayed in the upper/lower press hall. Thank you Abbas! https://t.co/Uzp0ivvRp0,823937936056008704
Will be meeting at 9:00 with top automobile executives concerning jobs in America. I want new plants to be built here for cars sold here!,823850781946343427
Busy week planned with a heavy focus on jobs and national security. Top executives coming in at 9:00 A.M. to talk manufacturing in America.,823495059010109440
Peaceful protests are a hallmark of our democracy. Even if I don't always agree I recognize the rights of people to express their views.,823174199036542980
Wow television ratings just out: 31 million people watched the Inauguration 11 million more than the very good ratings from 4 years ago!,823151124815507460
Watched protests yesterday but was under the impression that we just had an election! Why didn't these people vote? Celebs hurt cause badly.,823150055418920960
Had a great meeting at CIA Headquarters yesterday packed house paid great respect to Wall long standing ovations amazing people. WIN!,823146987117772800
